x,y,jarvis_20m,elevation
-160.0022596294708,-0.35523324126993067,-446.135009765625,250-500 m
-160.00207991876783,-0.3552332608915409,-439.93499755859375,250-500 m
-160.0019002080549,-0.35523328050963415,-428.96600341796875,250-500 m
-160.00172049733206,-0.35523330012421034,-421.177001953125,250-500 m
-160.00154078659932,-0.35523331973526917,-416.8680114746094,250-500 m
-160.00136107585664,-0.35523333934281087,-416.2980041503906,250-500 m
-160.00118136510403,-0.3552333589468355,-412.385986328125,250-500 m
-160.00100165434154,-0.355233378547343,-406.2019958496094,250-500 m
-160.0008219435691,-0.35523339814433336,-397.9800109863281,250-500 m
-160.00064223278676,-0.35523341773780653,-392.1050109863281,250-500 m
-160.00046252199448,-0.3552334373277625,-393.38299560546875,250-500 m
-160.00028281119233,-0.3552334569142014,-397.3760070800781,250-500 m
-160.00010310038024,-0.35523347649712306,-399.8059997558594,250-500 m
-159.99992338955826,-0.35523349607652766,-402.15301513671875,250-500 m
-159.99974367872636,-0.355233515652415,-390.1239929199219,250-500 m
-159.9995639678846,-0.35523353522478535,-384.7380065917969,250-500 m
-159.9993842570329,-0.3552335547936384,-388.47198486328125,250-500 m
-159.99920454617128,-0.3552335743589743,-391.40301513671875,250-500 m
-159.99902483529982,-0.3552335939207931,-396.1549987792969,250-500 m
-159.99884512441844,-0.3552336134790947,-398.8320007324219,250-500 m
-159.99866541352716,-0.35523363303387917,-397.593994140625,250-500 m
-159.99848570262597,-0.3552336525851465,-389.5880126953125,250-500 m
-159.99830599171491,-0.35523367213289647,-379.1910095214844,250-500 m
-159.99812628079397,-0.3552336916771294,-372.6860046386719,250-500 m
-159.99794656986313,-0.35523371121784525,-370.65399169921875,250-500 m
-159.9977668589224,-0.3552337307550439,-369.13299560546875,250-500 m
-159.99758714797179,-0.3552337502887253,-365.67401123046875,250-500 m
-159.9974074370113,-0.3552337698188897,-369.5530090332031,250-500 m
-159.99722772604093,-0.35523378934553673,-378.34100341796875,250-500 m
-159.9970480150607,-0.35523380886866673,-392.6679992675781,250-500 m
-159.99686830407057,-0.35523382838827944,-410.3219909667969,250-500 m
-159.9966885930706,-0.3552338479043751,-416.4649963378906,250-500 m
-159.99650888206068,-0.3552338674169535,-416.3299865722656,250-500 m
-159.99632917104094,-0.35523388692601476,-418.4410095214844,250-500 m
-159.99614946001134,-0.35523390643155894,-422.5469970703125,250-500 m
-159.99596974897187,-0.35523392593358577,-431.2330017089844,250-500 m
-159.99579003792255,-0.35523394543209547,-437.23699951171875,250-500 m
-159.9956103268633,-0.355233964927088,-440.53900146484375,250-500 m
-159.99543061579425,-0.35523398441856335,-447.58099365234375,250-500 m
-159.9952509047153,-0.3552340039065216,-453.4289855957031,250-500 m
-159.99507119362653,-0.35523402339096266,-457.8909912109375,250-500 m
-159.9948914825279,-0.3552340428718865,-460.59100341796875,250-500 m
-159.9947117714194,-0.3552340623492931,-465.1099853515625,250-500 m
-159.99453206030103,-0.3552340818231826,-467.59698486328125,250-500 m
-159.99435234917283,-0.35523410129355487,-469.3900146484375,250-500 m
-159.99417263803477,-0.35523412076041,-473.1969909667969,250-500 m
-159.99399292688688,-0.3552341402237479,-474.6470031738281,250-500 m
-159.99381321572912,-0.3552341596835686,-476.67999267578125,250-500 m
-159.99363350456153,-0.35523417913987215,-480.8280029296875,250-500 m
-159.99345379338408,-0.3552341985926585,-482.9729919433594,250-500 m
-159.9932740821968,-0.3552342180419276,-485.4779968261719,250-500 m
-159.9930943709997,-0.3552342374876796,-493.8389892578125,250-500 m
-159.99291465979272,-0.3552342569299144,-498.9010009765625,250-500 m
-160.00531472945787,-0.35541382532806903,-499.2820129394531,250-500 m
-160.0051350189204,-0.3554138450194946,-492.7929992675781,250-500 m
-160.00495530837298,-0.3554138647074011,-483.5469970703125,250-500 m
-160.00477559781564,-0.35541388439178884,-474.2049865722656,250-500 m
-160.00459588724829,-0.3554139040726576,-462.2250061035156,250-500 m
-160.00441617667101,-0.35541392375000747,-452.4549865722656,250-500 m
-160.00423646608377,-0.3554139434238384,-447.5799865722656,250-500 m
-160.00405675548663,-0.3554139630941504,-443.9670104980469,250-500 m
-160.0038770448795,-0.3554139827609435,-441.1390075683594,250-500 m
-160.00369733426243,-0.35541400242421756,-436.8699951171875,250-500 m
-160.00351762363545,-0.3554140220839728,-436.67498779296875,250-500 m
-160.0033379129985,-0.3554140417402091,-436.49700927734375,250-500 m
-160.00315820235159,-0.3554140613929264,-432.84698486328125,250-500 m
-160.00297849169476,-0.3554140810421248,-431.1180114746094,250-500 m
-160.00279878102802,-0.3554141006878043,-428.7590026855469,250-500 m
-160.00261907035133,-0.35541412032996494,-426.9519958496094,250-500 m
-160.0024393596647,-0.3554141399686066,-430.43798828125,250-500 m
-160.00225964896816,-0.35541415960372924,-432.927001953125,250-500 m
-160.00207993826166,-0.355414179235333,-425.9530029296875,250-500 m
-160.00190022754526,-0.3554141988634179,-415.39599609375,250-500 m
-160.00172051681895,-0.35541421848798377,-407.6090087890625,250-500 m
-160.0015408060827,-0.3554142381090308,-396.9010009765625,250-500 m
-160.0013610953365,-0.35541425772655877,-389.52099609375,250-500 m
-160.0011813845804,-0.3554142773405678,-393,250-500 m
-160.00100167381441,-0.355414296951058,-382.135009765625,250-500 m
-160.00082196303848,-0.35541431655802913,-369.4070129394531,250-500 m
-160.00064225225262,-0.3554143361614815,-368.9469909667969,250-500 m
-160.00046254145687,-0.3554143557614147,-368.6929931640625,250-500 m
-160.00028283065123,-0.3554143753578292,-366.4599914550781,250-500 m
-160.00010311983567,-0.35541439495072463,-367.06201171875,250-500 m
-159.99992340901017,-0.355414414540101,-369.3689880371094,250-500 m
-159.9997436981748,-0.3554144341259585,-365.5119934082031,250-500 m
-159.9995639873295,-0.3554144537082972,-360.9010009765625,250-500 m
-159.99938427647433,-0.3554144732871169,-366.8739929199219,250-500 m
-159.99920456560923,-0.3554144928624175,-371.864013671875,250-500 m
-159.99902485473424,-0.35541451243419914,-374.0989990234375,250-500 m
-159.99884514384937,-0.355414532002462,-374.9330139160156,250-500 m
-159.9986654329546,-0.3554145515672059,-373.8399963378906,250-500 m
-159.99848572204994,-0.3554145711284308,-369.5740051269531,250-500 m
-159.99830601113538,-0.3554145906861367,-360.1390075683594,250-500 m
-159.99812630021094,-0.35541461024032367,-354.72698974609375,250-500 m
-159.9979465892766,-0.35541462979099164,-353.0929870605469,250-500 m
-159.99776687833238,-0.35541464933814065,-352.33099365234375,250-500 m
-159.9975871673783,-0.35541466888177087,-352.52099609375,250-500 m
-159.9974074564143,-0.3554146884218819,-354.1180114746094,250-500 m
-159.99722774544045,-0.35541470795847413,-362.8269958496094,250-500 m
-159.9970480344567,-0.35541472749154734,-373.90899658203125,250-500 m
-159.99686832346308,-0.3554147470211016,-387.6310119628906,250-500 m
-159.99668861245956,-0.355414766547137,-395.3420104980469,250-500 m
-159.99650890144622,-0.3554147860696533,-399.28399658203125,250-500 m
-159.99632919042298,-0.3554148055886506,-405.15899658203125,250-500 m
-159.99614947938989,-0.355414825104129,-410.42999267578125,250-500 m
-159.99596976834692,-0.35541484461608835,-418.625,250-500 m
-159.99579005729407,-0.355414864124529,-426.09698486328125,250-500 m
-159.99561034623136,-0.3554148836294504,-432.98199462890625,250-500 m
-159.9954306351588,-0.35541490313085283,-437.6730041503906,250-500 m
-159.99525092407637,-0.3554149226287365,-442.1099853515625,250-500 m
-159.99507121298407,-0.35541494212310093,-444.8739929199219,250-500 m
-159.99489150188197,-0.35541496161394664,-448.3340148925781,250-500 m
-159.99471179076997,-0.35541498110127323,-454.2749938964844,250-500 m
-159.9945320796481,-0.3554150005850809,-457.5660095214844,250-500 m
-159.9943523685164,-0.3554150200653696,-457.50799560546875,250-500 m
-159.99417265737486,-0.3554150395421394,-459.8940124511719,250-500 m
-159.99399294622347,-0.35541505901539006,-463.2309875488281,250-500 m
-159.99381323506222,-0.3554150784851217,-465.3609924316406,250-500 m
-159.99363352389113,-0.3554150979513346,-468.875,250-500 m
-159.99345381271021,-0.3554151174140283,-470.46099853515625,250-500 m
-159.99327410151943,-0.35541513687320314,-476.1600036621094,250-500 m
-159.99309439031882,-0.3554151563288589,-484.3550109863281,250-500 m
-159.99291467910837,-0.35541517578099574,-488.1659851074219,250-500 m
-159.99273496788808,-0.3554151952296136,-490.69500732421875,250-500 m
-159.99255525665797,-0.3554152146747125,-496.27899169921875,250-500 m
-159.992375545418,-0.35541523411629233,-499.822998046875,250-500 m
-160.00567417007662,-0.3555947040781721,-498.9159851074219,250-500 m
-160.0054944595556,-0.355594723786663,-494.0899963378906,250-500 m
-160.0053147490246,-0.35559474349163306,-489.9849853515625,250-500 m
-160.00513503848364,-0.3555947631930825,-483.885986328125,250-500 m
-160.00495532793272,-0.35559478289101115,-474.9309997558594,250-500 m
-160.00477561737185,-0.3555948025854191,-461.9490051269531,250-500 m
-160.00459590680103,-0.3555948222763064,-453.94000244140625,250-500 m
-160.00441619622026,-0.35559484196367297,-447.4049987792969,250-500 m
-160.00423648562955,-0.3555948616475188,-438.3420104980469,250-500 m
-160.00405677502886,-0.35559488132784395,-431.6510009765625,250-500 m
-160.00387706441825,-0.35559490100464836,-427.9110107421875,250-500 m
-160.0036973537977,-0.35559492067793197,-424.9809875488281,250-500 m
-160.00351764316719,-0.35559494034769495,-423.135009765625,250-500 m
-160.00333793252673,-0.3555949600139373,-422.2929992675781,250-500 m
-160.00315822187636,-0.3555949796766588,-419.6570129394531,250-500 m
-160.00297851121604,-0.3555949993358596,-417.510009765625,250-500 m
-160.00279880054578,-0.35559501899153967,-415.6659851074219,250-500 m
-160.0026190898656,-0.35559503864369896,-413.8089904785156,250-500 m
-160.00243937917548,-0.3555950582923377,-415.5790100097656,250-500 m
-160.00225966847543,-0.3555950779374556,-419.0419921875,250-500 m
-160.00207995776543,-0.3555950975790528,-411.2200012207031,250-500 m
-160.00190024704554,-0.35559511721712933,-397.7950134277344,250-500 m
-160.00172053631573,-0.355595136851685,-382.81201171875,250-500 m
-160.00154082557597,-0.35559515648272,-368.8710021972656,250-500 m
-160.0013611148263,-0.3555951761102343,-361.635009765625,250-500 m
-160.0011814040667,-0.3555951957342278,-365.82501220703125,250-500 m
-160.00100169329718,-0.3555952153547007,-358.5379943847656,250-500 m
-160.00082198251778,-0.3555952349716527,-349.7550048828125,250-500 m
-160.00064227172845,-0.3555952545850841,-352.8080139160156,250-500 m
-160.0004625609292,-0.35559527419499476,-353.39300537109375,250-500 m
-160.00028285012004,-0.3555952938013846,-350.5429992675781,250-500 m
-160.00010313930096,-0.35559531340425377,-350.2929992675781,250-500 m
-159.99992342847202,-0.3555953330036022,-350.2359924316406,250-500 m
-159.99974371763312,-0.3555953525994299,-347.84600830078125,250-500 m
-159.99956400678434,-0.3555953721917368,-346.1929931640625,250-500 m
-159.99938429592567,-0.355595391780523,-350.3219909667969,250-500 m
-159.99920458505707,-0.3555954113657885,-353.6180114746094,250-500 m
-159.9990248741786,-0.35559543094753315,-354.15399169921875,250-500 m
-159.9988451632902,-0.35559545052575714,-356.70599365234375,250-500 m
-159.99866545239195,-0.3555954701004603,-354.22100830078125,250-500 m
-159.9984857414838,-0.35559548967164284,-351.5929870605469,250-500 m
-159.99830603056574,-0.3555955092393045,-345.2659912109375,250-500 m
-159.9981263196378,-0.3555955288034455,-340.2040100097656,250-500 m
-159.99794660869998,-0.3555955483640658,-339.4530029296875,250-500 m
-159.99776689775226,-0.35559556792116537,-339.052001953125,250-500 m
-159.99758718679465,-0.355595587474744,-340.5849914550781,250-500 m
-159.99740747582717,-0.3555956070248019,-343.4429931640625,250-500 m
-159.9972277648498,-0.3555956265713393,-350.23699951171875,250-500 m
-159.99704805386256,-0.3555956461143558,-361.0920104980469,250-500 m
-159.99686834286544,-0.35559566565385153,-370.5419921875,250-500 m
-159.99668863185846,-0.3555956851898264,-377.01300048828125,250-500 m
-159.9965089208416,-0.35559570472228064,-384.82501220703125,250-500 m
-159.99632920981486,-0.35559572425121405,-392.0270080566406,250-500 m
-159.9961494987783,-0.35559574377662684,-398.2720031738281,250-500 m
-159.9959697877318,-0.35559576329851883,-406.8999938964844,250-500 m
-159.9957900766755,-0.3555957828168899,-414.02398681640625,250-500 m
-159.99561036560928,-0.3555958023317403,-424.1629943847656,250-500 m
-159.9954306545332,-0.3555958218430701,-430.1340026855469,250-500 m
-159.9952509434473,-0.35559584135087896,-432.0769958496094,250-500 m
-159.9950712323515,-0.3555958608551671,-433.8340148925781,250-500 m
-159.99489152124588,-0.3555958803559345,-438.2130126953125,250-500 m
-159.99471181013038,-0.3555958998531811,-442.60699462890625,250-500 m
-159.99453209900506,-0.355595919346907,-445.260986328125,250-500 m
-159.99435238786984,-0.35559593883711205,-445.9410095214844,250-500 m
-159.9941726767248,-0.35559595832379626,-447.656005859375,250-500 m
-159.9939929655699,-0.3555959778069599,-451.95098876953125,250-500 m
-159.99381325440515,-0.3555959972866025,-455.01800537109375,250-500 m
-159.99363354323057,-0.3555960167627246,-457.0199890136719,250-500 m
-159.99345383204616,-0.3555960362353259,-458.5360107421875,250-500 m
-159.99327412085188,-0.3555960557044063,-465.3529968261719,250-500 m
-159.99309440964777,-0.355596075169966,-472.8949890136719,250-500 m
-159.99291469843382,-0.3555960946320049,-476.27801513671875,250-500 m
-159.99273498721004,-0.35559611409052305,-477.5469970703125,250-500 m
-159.99255527597643,-0.3555961335455204,-481.5790100097656,250-500 m
-159.99237556473298,-0.35559615299699693,-485.6199951171875,250-500 m
-159.9921958534797,-0.35559617244495284,-489.67498779296875,250-500 m
-159.99201614221658,-0.3555961918893878,-491.77801513671875,250-500 m
-159.9918364309437,-0.3555962113303021,-497.5769958496094,250-500 m
-160.00603361067948,-0.3557755827740068,-497.84698486328125,250-500 m
-160.00585390017488,-0.35577560249957,-494.76300048828125,250-500 m
-160.00567418966028,-0.3557756222216108,-491.23699951171875,250-500 m
-160.00549447913573,-0.3557756419401291,-485.8380126953125,250-500 m
-160.00531476860127,-0.3557756616551248,-479.9700012207031,250-500 m
-160.0051350580568,-0.35577568136659815,-471.5320129394531,250-500 m
-160.00495534750237,-0.3557757010745489,-462.9209899902344,250-500 m
-160.00477563693804,-0.35577572077897723,-451.0379943847656,250-500 m
-160.0045959263637,-0.355775740479883,-445.0409851074219,250-500 m
-160.00441621577943,-0.3557757601772662,-440.9110107421875,250-500 m
-160.00423650518522,-0.355775779871127,-428.8789978027344,250-500 m
-160.00405679458103,-0.35577579956146527,-419.28900146484375,250-500 m
-160.00387708396693,-0.355775819248281,-415.08099365234375,250-500 m
-160.00369737334285,-0.3557758389315742,-413.5260009765625,250-500 m
-160.00351766270884,-0.35577585861134503,-410.7959899902344,250-500 m
-160.00333795206492,-0.3557758782875931,-409.0409851074219,250-500 m
-160.00315824141103,-0.35577589796031883,-406.5979919433594,250-500 m
-160.0029785307472,-0.3557759176295221,-397.8349914550781,250-500 m
-160.00279882007348,-0.35577593729520274,-390.5820007324219,250-500 m
-160.00261910938977,-0.355775956957361,-388.1449890136719,250-500 m
-160.00243939869617,-0.35577597661599664,-387.6199951171875,250-500 m
-160.00225968799262,-0.35577599627110973,-391.0889892578125,250-500 m
-160.00207997727915,-0.3557760159227004,-384.4729919433594,250-500 m
-160.00190026655577,-0.3557760355707684,-369.09600830078125,250-500 m
-160.00172055582243,-0.355776055215314,-353.76300048828125,250-500 m
-160.00154084507918,-0.35577607485633705,-346.635009765625,250-500 m
-160.001361134326,-0.3557760944938376,-345.8110046386719,250-500 m
-160.0011814235629,-0.3557761141278157,-344.2690124511719,250-500 m
-160.00100171278993,-0.35577613375827116,-340.6860046386719,250-500 m
-160.000822002007,-0.35577615338520413,-337.2030029296875,250-500 m
-160.00064229121418,-0.35577617300861464,-337.31500244140625,250-500 m
-160.00046258041144,-0.35577619262850246,-338.35198974609375,250-500 m
-160.00028286959875,-0.355776212244868,-336.7929992675781,250-500 m
-160.0001031587762,-0.3557762318577108,-335.7969970703125,250-500 m
-159.99992344794373,-0.3557762514670312,-335.3890075683594,250-500 m
-159.99974373710137,-0.35577627107282894,-332.6669921875,250-500 m
-159.99956402624906,-0.3557762906751042,-331.94500732421875,250-500 m
-159.9993843153869,-0.355776310273857,-334.57598876953125,250-500 m
-159.9992046045148,-0.35577632986908714,-337.0469970703125,250-500 m
-159.99902489363282,-0.3557763494607948,-338.5260009765625,250-500 m
-159.99884518274098,-0.35577636904897997,-339.3599853515625,250-500 m
-159.9986654718392,-0.3557763886336426,-336.7139892578125,250-500 m
-159.99848576092754,-0.3557764082147827,-333.90899658203125,250-500 m
-159.99830605000597,-0.3557764277924003,-329.6820068359375,250-500 m
-159.99812633907456,-0.35577644736649516,-326.0740051269531,250-500 m
-159.9979466281332,-0.35577646693706777,-325.864013671875,250-500 m
-159.997766917182,-0.3557764865041176,-326.4729919433594,250-500 m
-159.9975872062209,-0.355776506067645,-328.01800537109375,250-500 m
-159.99740749524992,-0.3557765256276499,-332.6000061035156,250-500 m
-159.99722778426906,-0.3557765451841321,-340.74700927734375,250-500 m
-159.99704807327834,-0.3557765647370919,-350.06201171875,250-500 m
-159.99686836227772,-0.3557765842865291,-359.5469970703125,250-500 m
-159.99668865126722,-0.3557766038324438,-367.5929870605469,250-500 m
-159.99650894024688,-0.3557766233748359,-373.2279968261719,250-500 m
-159.99632922921663,-0.35577664291370537,-379.4809875488281,250-500 m
-159.99614951817654,-0.3557766624490525,-387.75799560546875,250-500 m
-159.99596980712658,-0.3557766819808769,-396.27899169921875,250-500 m
-159.99579009606674,-0.3557767015091789,-402.4179992675781,250-500 m
-159.99561038499706,-0.3557767210339582,-411.7879943847656,250-500 m
-159.9954306739175,-0.35577674055521497,-419.6759948730469,250-500 m
-159.99525096282807,-0.3557767600729493,-421.10101318359375,250-500 m
-159.9950712517288,-0.355776779587161,-420.875,250-500 m
-159.99489154061968,-0.3557767990978501,-425.8349914550781,250-500 m
-159.99471182950066,-0.3557768186050167,-430.7380065917969,250-500 m
-159.99453211837184,-0.35577683810866073,-432.8810119628906,250-500 m
-159.99435240723312,-0.35577685760878225,-434.6759948730469,250-500 m
-159.99417269608458,-0.35577687710538114,-437.1180114746094,250-500 m
-159.9939929849262,-0.3557768965984575,-439.88800048828125,250-500 m
-159.99381327375795,-0.35577691608801126,-442.4649963378906,250-500 m
-159.99363356257984,-0.3557769355740425,-444.92401123046875,250-500 m
-159.99345385139193,-0.3557769550565512,-448.5530090332031,250-500 m
-159.9932741401942,-0.3557769745355373,-455.739990234375,250-500 m
-159.99309442898658,-0.3557769940110008,-463.0610046386719,250-500 m
-159.99291471776914,-0.35577701348294183,-465.67999267578125,250-500 m
-159.99273500654184,-0.3557770329513604,-466.10400390625,250-500 m
-159.99255529530473,-0.3557770524162561,-470.0320129394531,250-500 m
-159.9923755840578,-0.3557770718776293,-474.1050109863281,250-500 m
-159.99219587280103,-0.3557770913354801,-477.0190124511719,250-500 m
-159.99201616153442,-0.35577711078980817,-480.48699951171875,250-500 m
-159.991836450258,-0.3557771302406138,-488.5369873046875,250-500 m
-159.99165673897173,-0.3557771496878967,-494.13800048828125,250-500 m
-159.99147702767567,-0.35577716913165713,-498.14599609375,250-500 m
-160.00639305126643,-0.35595646141555126,-497.5610046386719,250-500 m
-160.00621334077826,-0.3559564811581942,-490.5010070800781,250-500 m
-160.0060336302801,-0.35595650089731296,-486.41400146484375,250-500 m
-160.005853919772,-0.35595652063290717,-483.7950134277344,250-500 m
-160.00567420925393,-0.3559565403649772,-480.3169860839844,250-500 m
-160.00549449872588,-0.35595656009352294,-474.4519958496094,250-500 m
-160.0053147881879,-0.35595657981854434,-468.88800048828125,250-500 m
-160.00513507763992,-0.3559565995400415,-459.9070129394531,250-500 m
-160.004955367082,-0.35595661925801436,-452.0329895019531,250-500 m
-160.00477565651414,-0.355956638972463,-444.0660095214844,250-500 m
-160.00459594593633,-0.3559566586833873,-433.697998046875,250-500 m
-160.00441623534854,-0.35595667839078726,-427.3290100097656,250-500 m
-160.00423652475084,-0.3559566980946629,-418.02301025390625,250-500 m
-160.00405681414318,-0.3559567177950143,-409.05499267578125,250-500 m
-160.00387710352555,-0.3559567374918415,-403.7019958496094,250-500 m
-160.003697392898,-0.3559567571851442,-401.18798828125,250-500 m
-160.00351768226048,-0.3559567768749226,-398.3280029296875,250-500 m
-160.00333797161306,-0.35595679656117685,-396.0299987792969,250-500 m
-160.00315826095567,-0.3559568162439067,-391.05999755859375,250-500 m
-160.00297855028836,-0.35595683592311234,-379.1830139160156,250-500 m
-160.0027988396111,-0.3559568555987936,-368.2690124511719,250-500 m
-160.00261912892393,-0.3559568752709505,-361.7959899902344,250-500 m
-160.0024394182268,-0.35595689493958316,-357.7860107421875,250-500 m
-160.00225970751976,-0.35595691460469153,-359.29901123046875,250-500 m
-160.0020799968028,-0.3559569342662756,-356.76300048828125,250-500 m
-160.00190028607588,-0.35595695392433535,-345.1419982910156,250-500 m
-160.00172057533905,-0.35595697357887074,-335.78399658203125,250-500 m
-160.00154086459233,-0.35595699322988184,-333.2170104980469,250-500 m
-160.00136115383566,-0.3559570128773687,-332.5270080566406,250-500 m
-160.00118144306907,-0.3559570325213311,-330.1659851074219,250-500 m
-160.00100173229254,-0.3559570521617693,-327.2879943847656,250-500 m
-160.00082202150614,-0.3559570717986832,-324.531005859375,250-500 m
-160.0006423107098,-0.3559570914320727,-323.0840148925781,250-500 m
-160.00046259990356,-0.3559571110619379,-323.8810119628906,250-500 m
-160.0002828890874,-0.3559571306882789,-323.58599853515625,250-500 m
-160.00010317826133,-0.3559571503110955,-322.02398681640625,250-500 m
-159.99992346742536,-0.3559571699303877,-321.54998779296875,250-500 m
-159.99974375657948,-0.35595718954615574,-319.87200927734375,250-500 m
-159.9995640457237,-0.35595720915839935,-319.7489929199219,250-500 m
-159.999384334858,-0.35595722876711855,-321.9590148925781,250-500 m
-159.99920462398245,-0.35595724837231363,-323.8689880371094,250-500 m
-159.99902491309697,-0.3559572679739842,-324.0790100097656,250-500 m
-159.99884520220158,-0.35595728757213063,-322.80999755859375,250-500 m
-159.99866549129632,-0.3559573071667525,-321.72698974609375,250-500 m
-159.99848578038117,-0.3559573267578503,-318.6189880371094,250-500 m
-159.9983060694561,-0.35595734634542353,-315.27899169921875,250-500 m
-159.99812635852118,-0.3559573659294726,-313.4169921875,250-500 m
-159.99794664757636,-0.3559573855099974,-312.48199462890625,250-500 m
